Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-AUG-2023|ASRM|EQUITY|304283840|1650|15213|33362479|0|0|9540844|0|2912|135|0|42921583|0|200404|0|30618|11075|0|366884|0|2140310|2749291
31-AUG-2023|ASSA|EQUITY|3691137517|985|81225400|1791285877|29159069|0|1269893987|47124340|1346697|3184200|100|3223219670|0|1378307|641200|203552945|3955700|7525575|110194543|0|140669577|467917847
31-AUG-2023|ATAP|EQUITY|1250000000|59|0|59500000|0|0|95790000|0|0|0|0|155290000|0|94708900|0|100|1000|0|0|0|0|94710000
31-AUG-2023|ATIC|EQUITY|2315361355|350|0|798184018|0|0|495111516|0|0|0|0|1293295534|0|863645841|0|3200|939800|0|25000|0|0|864613841
31-AUG-2023|ATPK|EQUITY|5760245414|0|334100|3695100|18900|0|250316994|0|500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
31-AUG-2023|AUTO|EQUITY|4819733000|3200|89516500|57480387|2944675|0|254118743|86374346|578280|2500|1109175|492124606|2038000|286284434|7857666|54127007|712075|60277535|19120748|2921800|37218072|470557337
31-AUG-2023|AVIA|EQUITY|61953555600|600|19693800|20917590600|20323900|0|466485672|63292429|5888143|11192200|139200|21504605944|119323200|5051464390|248639556|244460798|238600|6511164083|282715850|11970600|1833174379|14303151456
31-AUG-2023|AWAN|EQUITY|3435000000|248|0|259900|0|0|251586200|0|0|0|0|251846100|0|707400|0|15554200|983800|478738500|2170000|0|0|498153900
31-AUG-2023|AXIO|EQUITY|5840126500|165|0|1111586400|115946200|0|460300400|0|0|0|210000|1688043000|0|0|0|1192400|891100|0|0|0|0|2083500
31-AUG-2023|AYLS|EQUITY|853423236|65|0|594777100|0|0|257293936|0|0|0|0|852071036|0|0|0|500100|652100|0|200000|0|0|1352200
31-AUG-2023|BABP|EQUITY|33759163229|84|117046900|17492353421|8830000|0|5003165338|124933676|7577510|3211100|24|22757117969|0|9143790819|1961100|126575400|1898100|51164700|57315733|0|1281673522|10664379374
31-AUG-2023|BACA|EQUITY|19953024885|131|303500000|15714869907|0|12686999|2281152533|1149523913|383034|2103300|37500|19464257186|0|208300|766600|9798100|2244000|22278900|23073290|0|230868260|289237450
31-AUG-2023|BAJA|EQUITY|1800000000|160|0|88000000|0|0|310006900|0|0|0|0|398006900|0|662600|0|1274400|49600|0|6500|0|0|1993100
31-AUG-2023|BALI|EQUITY|3934592500|805|68436102|2629880365|0|0|427914900|0|128793933|0|0|3255025300|0|100000000|0|67530600|1332100|0|9500|0|68625000|237497200
31-AUG-2023|BANK|EQUITY|14655629617|1195|1303655000|5024529214|6261100|600000|359025015|310995500|3921568|0|0|7008987397|5584900|14664178|20830600|1924897|72800|87832925|1966432|0|73519742|206396474
31-AUG-2023|BAPA|EQUITY|661784520|70|0|435332100|0|0|153593403|0|65518817|0|0|654444320|0|1032500|0|575100|3990300|0|1737300|0|0|7335200
31-AUG-2023|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378300071|202237729|11873045|1064779|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
31-AUG-2023|BATA|EQUITY|1300000000|366|0|0|0|50000|40537370|0|0|5800|0|40593170|0|0|0|136526900|3607100|36207500|3096500|0|0|179438000
31-AUG-2023|BAUT|EQUITY|4800068293|50|0|752505700|0|0|1444754813|0|380|41000|58000|2197359893|0|2600000000|0|900|2707500|0|0|0|0|2602708400
31-AUG-2023|BAYU|EQUITY|353220780|1440|17124283|113665068|2321500|27384|28527244|24943000|10912|0|237000|186856391|0|30618000|0|123665414|1141|0|0|0|4250830|158535385
31-AUG-2023|BBCA|EQUITY|123275050000|9175|1792730095|71548760|332961450|1473900|4443360280|1183807749|66437292|59420800|1531100|7953271426|619661071|2172725299|6114678407|3332308166|328747110|19011593318|1377287194|657743605|10885680524|44500424694
31-AUG-2023|BBHI|EQUITY|21730256442|1630|0|18446058403|0|0|583417331|3000468|12656482|80|2018100|19047150864|0|2127282499|25600|3061689|248849388|3067972|1665416|0|81850449|2465803013
31-AUG-2023|BBKP|EQUITY|187887539870|97|11702999|2774269925|16623213|19662220|18369134537|8900000|440764830|3491116|871695367|22516244207|64560486|32396705126|524794452|1246750526|105101195|1228857336|1246957632|0|1656610299|38470337052
31-AUG-2023|BBLD|EQUITY|1645796054|700|61363885|1178591865|0|1283|81938924|1125300|33453|0|0|1323054710|0|5091695|0|242079157|70639314|0|74544|0|3530300|321415010
31-AUG-2023|BBMD|EQUITY|4090090000|1920|0|100|0|63021200|192644300|0|0|0|0|255665600|0|0|0|1500|174272800|0|60100|0|0|174334400
31-AUG-2023|BBNI|EQUITY|18648656458|9175|1051323207|44500425|79563220|23459300|938760412|484008741|18011266|22339840|1077461|2663043872|134059479|234539136|888519851|485825557|1904746|1415629395|189138121|12703340|1430703841|4793023466
31-AUG-2023|BBRI|EQUITY|151559001604|5550|3368433350|123063652|533482610|730875639|2500721997|2017337894|8276335|244784956|5502215823|15029192256|1384052256|2600914307|7428802458|5781200914|38334775|22133834335|1485425164|220368292|14826013179|55898945680
31-AUG-2023|BBRM|EQUITY|8479490328|73|0|6654186284|0|0|336098973|0|263928|0|66|6990549251|0|1114168300|0|254016052|13049731|0|104772532|0|2933333|1488939948
31-AUG-2023|BBSI|EQUITY|3674723301|3160|0|3242464330|0|0|239307954|0|107|0|0|3481772391|0|32798122|0|12635|100|0|135361060|0|0|168171917
31-AUG-2023|BBSS|EQUITY|4800016020|85|0|798162800|0|0|501652120|0|0|800|0|1299815720|0|0|0|155300|40000|0|5000|0|0|200300
31-AUG-2023|BBTN|EQUITY|14034444413|1255|1388514904|84022201|195353369|11601889|1892372977|612299273|29185535|35383999|2764753|4251498900|5704861|48592117|193475214|84513083|3383124|499544821|176121787|74804300|276037858|1362177165
31-AUG-2023|BBYB|EQUITY|12038815679|344|59831516|4985496129|21665065|4469000|2677083360|540339998|60991775|5756459|176727729|8532361031|5940288|1750784082|89080401|231638254|52358227|217827978|146325321|0|850253687|3344208238
31-AUG-2023|BCAP|EQUITY|42618850927|56|20852200|21843998720|357142900|0|4839648276|402422700|2131069063|0|19607900|29614741759|0|5412969346|0|186414300|14224500|6929100|2874768063|0|4508803859|13004109168
31-AUG-2023|BCIC|EQUITY|18109922009|140|0|1540036|0|7192|276006653|205|1825115|0|39|279379240|0|3981865771|0|1177294|128993|0|4544807|0|20857|3987737722
31-AUG-2023|BCIP|EQUITY|1429915525|62|18000000|660909034|44057000|0|600852691|72547510|200000|0|90|1396566325|0|7900000|0|4100|7445000|17500000|500100|0|0|33349200
31-AUG-2023|BDKR|EQUITY|4707100000|494|0|32047400|2000|0|381648000|0|0|0|0|413697400|0|238662800|0|53147700|592100|0|0|0|0|292402600
31-AUG-2023|BDMN|EQUITY|9773552870|2930|9173141|178509112|12929910|5717|302945895|23190577|4575875|1391751|91600|532813578|1234561|3789819|17048570|9140155808|1068338|33486861|25828711|690261|13990035|9237292964
31-AUG-2023|BEBS|EQUITY|45000000000|50|0|18565364790|0|0|21902800010|0|1331|0|0|40468166131|20163000|803182300|61982800|2545009465|1961100|358247459|579433235|0|161854510|4531833869
31-AUG-2023|BEEF|EQUITY|7031371419|121|0|97206738|4500000|279095452|893955505|400000|0|100000|0|1275257695|0|5737058824|0|2311800|341400|0|11921700|0|0|5751633724
31-AUG-2023|BEER|EQUITY|4000000000|320|0|243398000|2814400|0|163466700|389270200|0|0|0|798949300|0|0|0|942100|88600|0|20000|0|0|1050700
31-AUG-2023|BEKS|EQUITY|51870438266|50|1513980|34355351025|1429400|41600|14553518902|337222476|235154691|410077|938934248|50423576399|0|3847179|0|868762907|36542510|0|18949839|0|55049|928157484
31-AUG-2023|BELI|EQUITY|118493291840|452|378500|16424979300|5187500|0|1971431000|299638700|3326300|3800000|0|18708741300|0|192518100|16129740|102633291|1595100|17321038|108000|0|298945431|629250700
31-AUG-2023|BELL|EQUITY|7250000000|115|0|5734064100|0|0|324634500|721066700|378554000|114500|0|7158433800|0|0|0|84637200|933300|0|5995700|0|0|91566200
31-AUG-2023|BESS|EQUITY|3440455528|180|0|555748833|0|0|184571695|0|0|0|0|740320528|0|0|0|96500|38500|0|0|0|0|135000
