Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JAN-2024|BAPA|EQUITY|661784520|57|0|375332100|0|0|172883603|0|106238617|0|0|654454320|0|1032500|0|575100|3980300|0|1737300|0|0|7325200
31-JAN-2024|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378336330|202199360|11875045|1064889|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
31-JAN-2024|BATA|EQUITY|1300000000|95|0|280000|0|50000|61777270|0|0|5800|0|62113070|0|0|0|113744900|6821800|34539200|3096500|0|0|158202400
31-JAN-2024|BAUT|EQUITY|4800134158|50|0|752505700|0|0|1444820538|0|520|41000|58000|2197425758|0|2600000000|0|900|2707500|0|0|0|0|2602708400
31-JAN-2024|BAYU|EQUITY|353220780|1415|607283|109207997|1832900|27384|46815344|23438700|10912|0|0|181940520|0|30618000|0|127978314|118141|482400|5000|0|4250830|163452685
31-JAN-2024|BBCA|EQUITY|123275050000|9550|1744366995|77773860|324981350|2420000|4512119696|1133857946|63011743|55138700|1061900|7914732190|539486484|1874858501|6214893525|3223880963|326964910|19788046671|1184128643|662266305|10724437928|44538963930
31-JAN-2024|BBHI|EQUITY|21730256442|1200|0|17808986881|0|0|1203440888|4066068|12656619|80|3245800|19032396336|0|2352061233|0|3107675|38359554|3909200|1300330|0|81819549|2480557541
31-JAN-2024|BBKP|EQUITY|187887539870|77|11702999|2757922625|18236042|19662220|18699100604|28919000|441544629|4621423|871905006|22853614548|29657386|32368647420|524645268|1116022236|110429585|1408451138|1095386112|0|1482607205|38135846350
31-JAN-2024|BBLD|EQUITY|1645796054|580|56654185|1178800265|0|1283|85131324|1125300|33453|0|0|1321745810|0|5091695|0|243329597|70639314|0|133004|0|3530300|322723910
31-JAN-2024|BBMD|EQUITY|4090090000|1900|0|100|0|63021200|192644300|0|0|0|0|255665600|0|0|0|1500|63252800|0|60100|0|111020000|174334400
31-JAN-2024|BBNI|EQUITY|37297312916|5750|2061383314|64560536|112383140|47076900|1570835817|868848125|16521413|40436580|161422|4782207247|232247468|512443930|1460799929|1153637938|3170296|3713604023|328623452|21681380|2703804805|10130013221
31-JAN-2024|BBRI|EQUITY|151559001604|5700|3313793850|131798816|550468847|836654839|2757110187|1970336541|22674628|257271618|5505877123|15345986449|1243070840|2238878692|7597502525|5696520962|40520424|22374422192|1397840042|238232249|14757342861|55584330787
31-JAN-2024|BBRM|EQUITY|8479490328|63|0|6654186184|0|0|334850140|0|263861|0|66|6989300251|0|1114168300|0|254780352|13534431|0|104772532|0|2933333|1490188948
31-JAN-2024|BBSI|EQUITY|3674723301|3760|0|3242464330|0|0|239298088|0|107|0|0|3481762525|0|168135751|0|835|21766|0|23431|0|0|168181783
31-JAN-2024|BBSS|EQUITY|4800016020|76|0|798162800|0|0|501311720|0|0|800|0|1299475320|0|0|0|525700|10000|0|5000|0|0|540700
31-JAN-2024|BBTN|EQUITY|14034444413|1305|1381896284|97357201|188481130|11405489|1775429226|658985526|33159238|35127499|4364700|4186206293|5642681|49735553|213646216|111875044|2490024|585512113|126905994|75704300|255957847|1427469772
31-JAN-2024|BBYB|EQUITY|12038815679|328|74271266|4907313729|9789404|4469000|2952770089|634257857|60795945|5756514|107058729|8756482533|0|1746755825|66845491|123629361|59875225|185441654|148987520|0|788551660|3120086736
31-JAN-2024|BCAP|EQUITY|42618850927|50|20852200|21972413620|0|0|5332488276|402422700|2065584906|0|19607900|29813369602|0|5299153246|0|151451400|7826300|6929100|2875882020|0|4464239259|12805481325
31-JAN-2024|BCIC|EQUITY|18109922009|116|0|104436|0|7192|275478828|205|1825140|0|39|277415840|0|3981865771|0|636894|132793|0|7044807|0|20857|3989701122
