Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAR-2024|ASJT|EQUITY|1400000000|115|30426303|19775133|1083786509|0|185397067|32660956|41258938|0|6323900|1399628806|0|0|0|54578|295916|0|20700|0|0|371194
28-MAR-2024|ASLC|EQUITY|12746354780|109|360686700|148328700|32578900|0|1653318222|300269700|494300|100|0|2495676622|0|56139063|0|25133800|2286000|0|8420000|0|267482600|359461463
28-MAR-2024|ASLI|EQUITY|6250000000|50|0|765335700|0|0|5481192800|0|0|1100|0|6246529600|0|0|0|235600|3234800|0|0|0|0|3470400
28-MAR-2024|ASMI|EQUITY|8958380460|34|2693479000|2158899900|0|7658500|3686949760|431000|41941400|0|6920800|8596280360|0|0|0|38900|21380800|6893100|3537200|0|24535300|56385300
28-MAR-2024|ASPI|EQUITY|683810725|145|0|349995000|0|0|325418825|0|0|0|0|675413825|0|2207600|0|6174700|9600|0|0|0|0|8391900
28-MAR-2024|ASRI|EQUITY|19649411888|157|20554000|10052546660|16267500|0|3295623942|111111699|1916828316|8083500|250100|15421265717|0|107897842|103855697|288409120|7847300|404255850|241268322|3143800|89018240|1245696171
28-MAR-2024|ASRM|EQUITY|304283840|1540|15213|33357579|0|0|14900315|0|2953|135|4548561|52824756|0|204334|0|30618|11075|0|362954|0|2140310|2749291
28-MAR-2024|ASSA|EQUITY|3691137517|775|62128400|1798910777|22861673|0|1392842950|85771306|1771692|4082400|100|3368369298|0|2485107|0|90752645|3147000|40346475|100290215|0|85746777|322768219
28-MAR-2024|ATAP|EQUITY|1250000000|50|0|59500000|0|0|95552000|0|0|0|0|155052000|0|94708900|0|100|239000|0|0|0|0|94948000
28-MAR-2024|ATIC|EQUITY|2315361355|378|0|797834918|0|0|495420416|0|0|0|0|1293255334|0|863645841|0|177000|806200|0|25000|0|0|864654041
28-MAR-2024|ATPK|EQUITY|5760245414|0|334100|3695100|18900|0|250304994|0|12500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
28-MAR-2024|AUTO|EQUITY|4819733000|2230|45929300|59973687|2671375|0|272533943|33736954|6421272|2500|1115175|422384206|2515400|275806582|32359509|60405186|644475|87745697|24099867|1405300|55338221|540320237
