Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-FEB-2024|ASBI|EQUITY|348386472|720|11826492|309537614|22|1106|15951386|0|27360|0|0|337343980|0|0|0|295840|530170|0|1092388|0|0|1918398
29-FEB-2024|ASDM|EQUITY|384000000|500|0|65808000|0|26400|33821120|4000000|0|0|0|103655520|0|313600|0|124400|963600|205800|4438000|0|0|6045400
29-FEB-2024|ASGR|EQUITY|1348780500|850|1552500|2480460|108200|178000|243956128|13186100|128426|500|0|261590314|0|211300|4417600|12602700|593600|5587300|4669485|0|7924761|36006746
29-FEB-2024|ASHA|EQUITY|5000000000|50|0|2764842600|0|0|1750616200|6765000|400100100|100|0|4922324000|0|2051000|0|74664400|960600|0|0|0|0|77676000
29-FEB-2024|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1025414332|0|6278531|0|22620680|1071069847|0|334|0|1720002|7516173|0|24374843|0|1153364243|1186975595
29-FEB-2024|ASII|EQUITY|40483553140|5225|2380368052|158334840|248115773|4448950|2018563370|787243221|32285874|72749600|24545830|5726655510|210340411|406470864|2173818284|1687430240|9647930|5282548157|511246790|201271200|2045821774|12528595650
29-FEB-2024|ASJT|EQUITY|1400000000|117|30426303|20658733|1083786509|0|184536867|32660956|41258938|0|6323900|1399652206|0|0|0|31178|295916|0|20700|0|0|347794
29-FEB-2024|ASLC|EQUITY|12746354780|108|357221100|132434500|33377800|0|1703834222|269744100|494300|100|0|2497106122|0|56139063|0|22070600|2286000|0|10053700|0|267482600|358031963
29-FEB-2024|ASLI|EQUITY|6250000000|50|0|765335700|0|0|5481284400|0|0|0|0|6246620100|0|0|0|235600|3144300|0|0|0|0|3379900
29-FEB-2024|ASMI|EQUITY|8958380460|50|2693479000|2158899900|0|7658500|3686936460|431000|41941400|0|6920800|8596267060|0|0|0|52200|21380800|6893100|3537200|0|24535300|56398600
29-FEB-2024|ASPI|EQUITY|683810725|143|0|349995000|0|0|325400525|0|0|0|0|675395525|0|2207600|0|6193000|9600|0|0|0|0|8410200
29-FEB-2024|ASRI|EQUITY|19649411888|155|20054000|10052595660|16267500|0|3301279342|110459399|1910828316|8083500|250100|15419817817|0|111353642|103855697|286867020|7585200|404255850|241064622|3143800|89018240|1247144071
29-FEB-2024|ASRM|EQUITY|304283840|1545|15213|33357579|0|0|12656842|0|2912|135|4548561|50581242|0|204334|0|30618|11075|0|362954|0|2140310|2749291
29-FEB-2024|ASSA|EQUITY|3691137517|735|49158900|1797061177|23310573|0|1410397950|91107842|1568556|4817400|100|3377422498|0|2178607|0|93587245|3341000|25498275|99570315|0|89539577|313715019
29-FEB-2024|ATAP|EQUITY|1250000000|50|0|59500000|0|0|95552000|0|0|0|0|155052000|0|94708900|0|100|239000|0|0|0|0|94948000
29-FEB-2024|ATIC|EQUITY|2315361355|384|0|797796718|0|0|495467916|0|0|0|0|1293264634|0|863645841|0|167700|806200|0|25000|0|0|864644741
29-FEB-2024|ATPK|EQUITY|5760245414|0|334100|3695100|18900|0|250304994|0|12500|0|7733000|262098594|0|3651000|3400000|366222000|1161500|0|516347807|0|99759129|990541436
29-FEB-2024|AUTO|EQUITY|4819733000|2350|58025800|55774487|2887275|0|260184243|35442768|6433758|2500|1119575|419870406|2515400|276092382|34611521|59568333|645875|89186438|20322563|1663300|58228225|542834037
29-FEB-2024|AVIA|EQUITY|61953555600|590|87389300|21537846000|33223300|0|634094272|213736811|5693006|11703900|327500|22524014089|117923900|5257168752|313655705|269409996|299200|5165878078|255516348|13152800|1890738532|13283743311
29-FEB-2024|AWAN|EQUITY|3435000000|306|0|2689789100|0|0|338389600|0|0|0|0|3028178700|0|0|0|3814000|537300|400000000|2470000|0|0|406821300
29-FEB-2024|AXIO|EQUITY|5840126500|212|0|1111584400|115946200|0|460331400|0|5000|0|190000|1688057000|0|0|0|1264400|805100|0|0|0|0|2069500
29-FEB-2024|AYAM|EQUITY|4000000000|106|0|244106100|0|0|508995000|0|0|0|5000|753106100|0|828900|0|44952100|128100|0|984800|0|0|46893900
29-FEB-2024|AYLS|EQUITY|853423236|50|0|594781100|0|0|257241236|0|0|0|0|852022336|0|0|0|500100|700800|0|200000|0|0|1400900
29-FEB-2024|BABP|EQUITY|44458997354|53|117046900|28212959754|8825000|0|4987002176|119353876|7577514|3211150|24|33455976394|0|9143762519|0|97734200|4438900|110692900|27053033|0|1281673522|10665355074
29-FEB-2024|BABY|EQUITY|2668586400|152|0|101233900|0|0|96522900|19624200|0|0|0|217381000|0|2449977200|0|1065200|163000|0|0|0|0|2451205400
29-FEB-2024|BACA|EQUITY|19953024885|130|0|16127727407|0|12686999|1973372433|1357171013|323034|1626000|37500|19472944386|0|0|0|5185200|502700|42727400|1266690|0|230868260|280550250
29-FEB-2024|BAIK|EQUITY|1125000000|98|0|483400|0|0|224124600|0|0|0|0|224608000|0|0|0|364200|27800|0|0|0|0|392000
29-FEB-2024|BAJA|EQUITY|1800000000|110|0|88000000|0|0|311072700|0|0|0|0|399072700|0|520000|0|331200|69600|0|6500|0|0|927300
29-FEB-2024|BALI|EQUITY|3934592500|1125|59092102|2622501798|0|0|384988200|57906000|131711900|0|0|3256200000|0|99800000|0|67575500|312500|0|9500|0|68625000|236322500
29-FEB-2024|BANK|EQUITY|14768420517|1070|1125561000|5578198014|6236600|0|262635963|470469600|15000612|100|0|7458101889|5584900|22101235|25416900|257063511|66100|88000400|4246201|0|77593635|480072882
29-FEB-2024|BAPA|EQUITY|661784520|54|0|375332100|0|0|172883603|0|106238617|0|0|654454320|0|1032500|0|575100|3980300|0|1737300|0|0|7325200
29-FEB-2024|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378610193|201925497|11875045|1064889|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
29-FEB-2024|BATA|EQUITY|1300000000|103|0|280100|0|50000|65186670|0|0|5800|0|65522570|0|0|0|109664500|7492700|34539200|3096500|0|0|154792900
29-FEB-2024|BAUT|EQUITY|4800134588|50|0|752455700|0|0|1444870888|0|600|41000|58000|2197426188|0|2600000000|0|900|2707500|0|0|0|0|2602708400
29-FEB-2024|BAYU|EQUITY|353220780|1380|607283|109207997|1832900|27384|46380244|23438700|10912|0|0|181505420|0|30618000|0|128102714|118141|793100|5000|0|4250830|163887785
29-FEB-2024|BBCA|EQUITY|123275050000|9875|1636599895|83805190|304759850|10258600|4488808647|1007834042|61524187|57788400|2097600|7653476411|559571953|1845018973|6154943975|3282928421|318978510|20055656834|1213213404|663369705|10706537934|44800219709
29-FEB-2024|BBHI|EQUITY|21730256442|1130|0|17814194881|0|0|1197905994|4191868|12656513|80|3183100|19032132436|0|2352061233|0|3097875|38633254|3909200|1300330|0|81819549|2480821441
29-FEB-2024|BBKP|EQUITY|187887539870|77|13602999|2776959125|18236042|19662220|18682170620|23570000|441544373|4621534|871905006|22852271919|29657386|32368613120|540486768|1117275373|111400085|1424631138|1094051012|0|1451074097|38137188979
29-FEB-2024|BBLD|EQUITY|1645796054|570|56654185|1178593965|0|1283|85301124|1125300|33453|0|0|1321709310|0|5091695|0|243366097|70639314|0|133004|0|3530300|322760410
29-FEB-2024|BBMD|EQUITY|4090090000|1950|0|100|0|63021200|192644300|0|0|0|0|255665600|0|0|0|1500|63252800|0|60100|0|111020000|174334400
29-FEB-2024|BBNI|EQUITY|37297312916|6000|1914552114|62802633|108621140|31342800|1604820346|759059316|23909324|38821380|751622|4544680675|248705454|516430774|1579746688|1217337949|3154996|3765019004|342716023|21802480|2672658957|10367572325
29-FEB-2024|BBRI|EQUITY|151559001604|6125|3206297550|139301716|518301778|835604785|2638870039|1696770813|21719130|253718018|5499760823|14810344652|1280215260|2228934422|7532173568|5680597639|40666324|22740377173|1439360395|240657237|14937213566|56120195584
29-FEB-2024|BBRM|EQUITY|8479490328|64|0|6654186184|0|0|334463940|0|263861|0|66|6988914051|0|1114168300|0|255166552|13534431|0|104772532|0|2933333|1490575148
29-FEB-2024|BBSI|EQUITY|3674723301|4390|0|3242464330|0|0|239292988|0|107|0|0|3481757425|0|168135751|0|5935|21766|0|23431|0|0|168186883
29-FEB-2024|BBSS|EQUITY|4800016020|90|0|798162800|0|0|501437120|0|0|800|0|1299600720|0|0|0|400300|10000|0|5000|0|0|415300
29-FEB-2024|BBTN|EQUITY|14034444413|1430|1370682684|77349201|170624584|10620089|1718393969|676155798|30457665|32917999|4581400|4091783389|5642681|49205374|215332016|159498629|2881224|619915485|125939194|76698100|266779973|1521892676
29-FEB-2024|BBYB|EQUITY|12038815679|248|71944766|4909920529|7372350|4469000|2935592554|607048597|60795943|5756514|106208729|8709108982|0|1747428325|66845491|168913461|61209725|192339054|148540220|0|782184011|3167460287
29-FEB-2024|BCAP|EQUITY|42618850927|50|20852200|21968184720|0|0|5336607176|402422700|2065584906|0|19607900|29813259602|0|5299153246|0|151451400|7936300|6929100|2875882020|0|4464239259|12805591325
29-FEB-2024|BCIC|EQUITY|18109922009|113|0|104436|0|7192|275510528|205|1825140|0|39|277447540|0|3981865771|0|605194|132793|0|7044807|0|20857|3989669422
29-FEB-2024|BCIP|EQUITY|1429915525|55|18000000|645153120|44057000|0|634608605|72547510|200000|0|90|1414566325|0|7900000|0|4100|7445000|0|100|0|0|15349200
29-FEB-2024|BDKR|EQUITY|4723151771|515|0|156000600|0|0|4303549971|0|0|0|0|4459550571|0|234323700|0|28440700|647600|0|189200|0|0|263601200
29-FEB-2024|BDMN|EQUITY|9773552870|2910|9098941|167457012|8616310|5717|317562882|21285282|8803980|1391751|95500|534317375|1234561|3529619|16548170|9138556617|1078338|34005728|27555490|690261|12590383|9235789167
29-FEB-2024|BEBS|EQUITY|45000000000|50|0|19765364790|0|0|20849029010|0|1331|0|0|40614395131|20163000|803214200|3715800|2540981665|2111000|293275749|580704245|0|141439210|4385604869
29-FEB-2024|BEEF|EQUITY|7031371419|240|0|152096338|4500000|278845452|1622169205|400000|0|0|0|2058010995|0|4963609524|0|1713700|157200|0|3400000|0|0|4968880424
29-FEB-2024|BEER|EQUITY|4000000000|268|0|398655000|2814400|0|109169800|389374000|0|75|0|900013275|0|0|0|67100|75300|0|0|0|0|142400
29-FEB-2024|BEKS|EQUITY|51870438266|50|1513980|34355351025|1429400|41600|15491761755|337222476|235160412|410127|2555624|50425446399|0|3847179|0|868762907|34672510|0|18949839|0|55049|926287484
29-FEB-2024|BELI|EQUITY|120766180771|476|8466800|19130821684|5187500|0|1889706793|256254000|115|3800000|0|21294236892|0|0|8816340|72075507|19208594|19122863|233000|0|197289175|316745479
29-FEB-2024|BELL|EQUITY|7250000000|69|0|6096602000|0|0|356236600|341782100|378554000|114500|0|7173289200|0|0|0|70275700|439400|0|5995700|0|0|76710800
29-FEB-2024|BESS|EQUITY|3440455528|228|0|383114633|0|0|353941695|0|0|0|0|737056328|0|0|0|2260700|38500|1100000|0|0|0|3399200
29-FEB-2024|BEST|EQUITY|9647311150|132|161673900|4894636200|6943500|0|2905648611|245789100|137406842|2000|0|8352100153|0|967543300|35492254|62388803|14145900|91423349|15981186|12889600|88346605|1288210997
29-FEB-2024|BFIN|EQUITY|15967115620|1380|548282100|1268121380|141110500|176360|2021009288|624328465|1585097|9253900|128383980|4742251070|5541800|236881050|171346628|679510346|1131560|1782189227|172232418|352700|8158634181|11207819910
29-FEB-2024|BGTG|EQUITY|23970997103|73|0|4301633575|0|0|2491188375|0|500089|2764600|0|6796086639|0|6738643200|0|141481700|697023|34965700|1824639491|0|1249350|8741676464
